country,date,daily_sales,daily_profit,number_of_orders,units_sold,unique_customers,unique_products,number_of_rows,average_order_value,country_code,holiday_names,holiday_types,is_holiday,pre_holiday_3days,post_holiday_3days,holiday_window,year,month,weekday,weekday_number,is_weekend,has_sales,log_daily_sales
United Kingdom,2011-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,4,Friday,4,0,0,0.0
United Kingdom,2011-04-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,4,Saturday,5,1,0,0.0
United Kingdom,2011-04-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,4,Sunday,6,1,0,0.0
United Kingdom,2011-04-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,4,Monday,0,0,0,0.0
United Kingdom,2011-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,4,Tuesday,1,0,0,0.0
United Kingdom,2011-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,4,Wednesday,2,0,0,0.0
United Kingdom,2011-04-14,794.0,38.160000000000004,1.0,9.0,1.0,2.0,2.0,794.0,,,,0,0,0,Normal,2011,4,Thursday,3,0,1,6.678342114654332
United Kingdom,2011-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,4,Friday,4,0,0,0.0
United Kingdom,2011-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,4,Saturday,5,1,0,0.0
United Kingdom,2011-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,4,Sunday,6,1,0,0.0
United Kingdom,2011-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,4,Monday,0,0,0,0.0
United Kingdom,2011-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,4,Tuesday,1,0,0,0.0
United Kingdom,2011-04-20,971.0,341.85,1.0,15.0,1.0,4.0,4.0,971.0,,,,0,0,0,Normal,2011,4,Wednesday,2,0,1,6.879355804460439
United Kingdom,2011-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,4,Thursday,3,0,0,0.0
United Kingdom,2011-04-22,956.0,188.322,1.0,18.0,1.0,5.0,5.0,956.0,,,,0,0,0,Normal,2011,4,Friday,4,0,1,6.863803391452954
United Kingdom,2011-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,4,Saturday,5,1,0,0.0
United Kingdom,2011-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,4,Sunday,6,1,0,0.0
United Kingdom,2011-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,4,Monday,0,0,0,0.0
United Kingdom,2011-04-26,159.0,64.98,1.0,6.0,1.0,1.0,1.0,159.0,,,,0,1,0,Pre-holiday,2011,4,Tuesday,1,0,1,5.075173815233827
United Kingdom,2011-04-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,0,Pre-holiday,2011,4,Wednesday,2,0,0,0.0
United Kingdom,2011-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,0,Pre-holiday,2011,4,Thursday,3,0,0,0.0
United Kingdom,2011-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,Royal Wedding Bank Holiday,National holiday,1,1,0,Holiday,2011,4,Friday,4,0,0,0.0
United Kingdom,2011-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,1,Pre-holiday,2011,4,Saturday,5,1,0,0.0
United Kingdom,2011-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,1,Pre-holiday,2011,5,Sunday,6,1,0,0.0
United Kingdom,2011-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,Early May Bank Holiday,National holiday,1,0,1,Holiday,2011,5,Monday,0,0,0,0.0
United Kingdom,2011-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,1,Post-holiday,2011,5,Tuesday,1,0,0,0.0
United Kingdom,2011-05-04,1413.0,502.5,1.0,5.0,1.0,1.0,1.0,1413.0,,,,0,0,1,Post-holiday,2011,5,Wednesday,2,0,1,7.254177846456518
United Kingdom,2011-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,1,Post-holiday,2011,5,Thursday,3,0,0,0.0
United Kingdom,2011-05-06,34.0,0.27,1.0,3.0,1.0,1.0,1.0,34.0,,,,0,0,0,Normal,2011,5,Friday,4,0,1,3.5553480614894135
United Kingdom,2011-05-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,5,Saturday,5,1,0,0.0
United Kingdom,2011-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,5,Sunday,6,1,0,0.0
United Kingdom,2011-05-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,5,Monday,0,0,0,0.0
United Kingdom,2011-05-10,292.0,19.911,1.0,11.0,1.0,2.0,2.0,292.0,,,,0,0,0,Normal,2011,5,Tuesday,1,0,1,5.680172609017068
United Kingdom,2011-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,5,Wednesday,2,0,0,0.0
United Kingdom,2011-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,5,Thursday,3,0,0,0.0
United Kingdom,2011-05-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,5,Friday,4,0,0,0.0
United Kingdom,2011-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,5,Saturday,5,1,0,0.0
United Kingdom,2011-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,5,Sunday,6,1,0,0.0
United Kingdom,2011-05-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,5,Monday,0,0,0,0.0
United Kingdom,2011-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,5,Tuesday,1,0,0,0.0
United Kingdom,2011-05-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,5,Wednesday,2,0,0,0.0
United Kingdom,2011-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,5,Thursday,3,0,0,0.0
United Kingdom,2011-05-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,5,Friday,4,0,0,0.0
United Kingdom,2011-05-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,5,Saturday,5,1,0,0.0
United Kingdom,2011-05-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,5,Sunday,6,1,0,0.0
United Kingdom,2011-05-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,5,Monday,0,0,0,0.0
United Kingdom,2011-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,5,Tuesday,1,0,0,0.0
United Kingdom,2011-05-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,5,Wednesday,2,0,0,0.0
United Kingdom,2011-05-26,4214.0,445.497,2.0,41.0,2.0,7.0,7.0,2107.0,,,,0,0,0,Normal,2011,5,Thursday,3,0,1,8.346404870435956
United Kingdom,2011-05-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,0,Pre-holiday,2011,5,Friday,4,0,0,0.0
United Kingdom,2011-05-28,54.0,12.42,1.0,2.0,1.0,1.0,1.0,54.0,,,,0,1,0,Pre-holiday,2011,5,Saturday,5,1,1,4.007333185232471
United Kingdom,2011-05-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,1,0,Pre-holiday,2011,5,Sunday,6,1,0,0.0
United Kingdom,2011-05-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GB,Spring Bank Holiday,National holiday,1,0,0,Holiday,2011,5,Monday,0,0,0,0.0
United Kingdom,2011-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,1,Post-holiday,2011,5,Tuesday,1,0,0,0.0
United Kingdom,2011-06-01,1790.0,460.28999999999996,2.0,29.0,2.0,4.0,4.0,895.0,,,,0,0,1,Post-holiday,2011,6,Wednesday,2,0,1,7.490529402060711
United Kingdom,2011-06-02,2110.0,414.204,1.0,7.0,1.0,2.0,2.0,2110.0,,,,0,0,1,Post-holiday,2011,6,Thursday,3,0,1,7.65491704784832
United Kingdom,2011-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,6,Friday,4,0,0,0.0
United Kingdom,2011-06-04,123.0,9.72,1.0,4.0,1.0,1.0,1.0,123.0,,,,0,0,0,Normal,2011,6,Saturday,5,1,1,4.820281565605037
United Kingdom,2011-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,6,Sunday,6,1,0,0.0
United Kingdom,2011-06-06,1729.0,424.536,3.0,14.0,3.0,3.0,3.0,576.3333333333334,,,,0,0,0,Normal,2011,6,Monday,0,0,1,7.455876687491824
United Kingdom,2011-06-07,1197.0,323.19,3.0,24.0,3.0,7.0,7.0,399.0,,,,0,0,0,Normal,2011,6,Tuesday,1,0,1,7.088408778675395
United Kingdom,2011-06-08,79.0,35.4,1.0,5.0,1.0,1.0,1.0,79.0,,,,0,0,0,Normal,2011,6,Wednesday,2,0,1,4.382026634673881
United Kingdom,2011-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,6,Thursday,3,0,0,0.0
United Kingdom,2011-06-10,541.0,156.228,1.0,4.0,1.0,1.0,1.0,541.0,,,,0,0,0,Normal,2011,6,Friday,4,0,1,6.295266001439646
United Kingdom,2011-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,6,Saturday,5,1,0,0.0
United Kingdom,2011-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,6,Sunday,6,1,0,0.0
United Kingdom,2011-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,6,Monday,0,0,0,0.0
United Kingdom,2011-06-14,2200.0,861.2940000000001,3.0,7.0,3.0,3.0,4.0,733.3333333333334,,,,0,0,0,Normal,2011,6,Tuesday,1,0,1,7.696667081526462
United Kingdom,2011-06-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,6,Wednesday,2,0,0,0.0
United Kingdom,2011-06-16,923.0,279.66,3.0,11.0,3.0,4.0,4.0,307.6666666666667,,,,0,0,0,Normal,2011,6,Thursday,3,0,1,6.828712071641684
United Kingdom,2011-06-17,106.0,-7.605,1.0,3.0,1.0,1.0,1.0,106.0,,,,0,0,0,Normal,2011,6,Friday,4,0,1,4.672828834461906
United Kingdom,2011-06-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,6,Saturday,5,1,0,0.0
United Kingdom,2011-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,6,Sunday,6,1,0,0.0
United Kingdom,2011-06-20,192.0,38.88,1.0,12.0,1.0,2.0,2.0,192.0,,,,0,0,0,Normal,2011,6,Monday,0,0,1,5.262690188904886
United Kingdom,2011-06-21,437.0,15.239999999999998,1.0,7.0,1.0,2.0,2.0,437.0,,,,0,0,0,Normal,2011,6,Tuesday,1,0,1,6.082218910376446
United Kingdom,2011-06-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,6,Wednesday,2,0,0,0.0
United Kingdom,2011-06-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,6,Thursday,3,0,0,0.0
United Kingdom,2011-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,6,Friday,4,0,0,0.0
United Kingdom,2011-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,6,Saturday,5,1,0,0.0
United Kingdom,2011-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,6,Sunday,6,1,0,0.0
United Kingdom,2011-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,6,Monday,0,0,0,0.0
United Kingdom,2011-06-28,691.0,16.299000000000003,2.0,11.0,2.0,3.0,3.0,345.5,,,,0,0,0,Normal,2011,6,Tuesday,1,0,1,6.539585955617669
United Kingdom,2011-06-29,87.0,-3.915,1.0,5.0,1.0,1.0,1.0,87.0,,,,0,0,0,Normal,2011,6,Wednesday,2,0,1,4.477336814478207
United Kingdom,2011-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,6,Thursday,3,0,0,0.0
United Kingdom,2011-07-01,34.0,14.28,1.0,2.0,1.0,1.0,1.0,34.0,,,,0,0,0,Normal,2011,7,Friday,4,0,1,3.5553480614894135
United Kingdom,2011-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Saturday,5,1,0,0.0
United Kingdom,2011-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Sunday,6,1,0,0.0
United Kingdom,2011-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Monday,0,0,0,0.0
United Kingdom,2011-07-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Tuesday,1,0,0,0.0
United Kingdom,2011-07-06,108.0,41.22,1.0,2.0,1.0,1.0,1.0,108.0,,,,0,0,0,Normal,2011,7,Wednesday,2,0,1,4.6913478822291435
United Kingdom,2011-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Thursday,3,0,0,0.0
United Kingdom,2011-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Friday,4,0,0,0.0
United Kingdom,2011-07-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Saturday,5,1,0,0.0
United Kingdom,2011-07-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Sunday,6,1,0,0.0
United Kingdom,2011-07-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Monday,0,0,0,0.0
United Kingdom,2011-07-12,85.0,-50.565,1.0,11.0,1.0,2.0,2.0,85.0,,,,0,0,0,Normal,2011,7,Tuesday,1,0,1,4.454347296253507
United Kingdom,2011-07-13,288.0,14.07,1.0,11.0,1.0,2.0,2.0,288.0,,,,0,0,0,Normal,2011,7,Wednesday,2,0,1,5.666426688112432
United Kingdom,2011-07-14,1694.0,-104.07000000000001,1.0,10.0,1.0,2.0,2.0,1694.0,,,,0,0,0,Normal,2011,7,Thursday,3,0,1,7.43543801981455
United Kingdom,2011-07-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Friday,4,0,0,0.0
United Kingdom,2011-07-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Saturday,5,1,0,0.0
United Kingdom,2011-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Sunday,6,1,0,0.0
United Kingdom,2011-07-18,1207.0,36.12,1.0,4.0,1.0,1.0,1.0,1207.0,,,,0,0,0,Normal,2011,7,Monday,0,0,1,7.0967213784947605
United Kingdom,2011-07-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Tuesday,1,0,0,0.0
United Kingdom,2011-07-20,503.0,85.33200000000001,1.0,13.0,1.0,5.0,5.0,503.0,,,,0,0,0,Normal,2011,7,Wednesday,2,0,1,6.222576268071369
United Kingdom,2011-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Thursday,3,0,0,0.0
United Kingdom,2011-07-22,1520.0,332.76,1.0,7.0,1.0,2.0,2.0,1520.0,,,,0,0,0,Normal,2011,7,Friday,4,0,1,7.327123292259293
United Kingdom,2011-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Saturday,5,1,0,0.0
United Kingdom,2011-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Sunday,6,1,0,0.0
United Kingdom,2011-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Monday,0,0,0,0.0
United Kingdom,2011-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Tuesday,1,0,0,0.0
United Kingdom,2011-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Wednesday,2,0,0,0.0
United Kingdom,2011-07-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Thursday,3,0,0,0.0
United Kingdom,2011-07-29,55.0,-44.16,1.0,8.0,1.0,1.0,1.0,55.0,,,,0,0,0,Normal,2011,7,Friday,4,0,1,4.02535169073515
United Kingdom,2011-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Saturday,5,1,0,0.0
United Kingdom,2011-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,7,Sunday,6,1,0,0.0
United Kingdom,2011-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Monday,0,0,0,0.0
United Kingdom,2011-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Tuesday,1,0,0,0.0
United Kingdom,2011-08-03,387.0,46.44,1.0,3.0,1.0,1.0,1.0,387.0,,,,0,0,0,Normal,2011,8,Wednesday,2,0,1,5.961005339623274
United Kingdom,2011-08-04,830.0,68.58,1.0,13.0,1.0,4.0,4.0,830.0,,,,0,0,0,Normal,2011,8,Thursday,3,0,1,6.7226297948554485
United Kingdom,2011-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Friday,4,0,0,0.0
United Kingdom,2011-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Saturday,5,1,0,0.0
United Kingdom,2011-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Sunday,6,1,0,0.0
United Kingdom,2011-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Monday,0,0,0,0.0
United Kingdom,2011-08-09,531.0,178.44,1.0,14.0,1.0,2.0,2.0,531.0,,,,0,0,0,Normal,2011,8,Tuesday,1,0,1,6.2766434893416445
United Kingdom,2011-08-10,5382.0,1769.3129999999999,1.0,14.0,1.0,2.0,2.0,5382.0,,,,0,0,0,Normal,2011,8,Wednesday,2,0,1,8.591001118560957
United Kingdom,2011-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Thursday,3,0,0,0.0
United Kingdom,2011-08-12,1556.0,558.078,2.0,17.0,2.0,5.0,5.0,778.0,,,,0,0,0,Normal,2011,8,Friday,4,0,1,7.350516171833998
United Kingdom,2011-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Saturday,5,1,0,0.0
United Kingdom,2011-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Sunday,6,1,0,0.0
United Kingdom,2011-08-15,1268.0,245.46,3.0,18.0,3.0,5.0,6.0,422.6666666666667,,,,0,0,0,Normal,2011,8,Monday,0,0,1,7.1459844677143876
United Kingdom,2011-08-16,4986.0,1497.4499999999998,1.0,17.0,1.0,5.0,5.0,4986.0,,,,0,0,0,Normal,2011,8,Tuesday,1,0,1,8.514589805546123
United Kingdom,2011-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Wednesday,2,0,0,0.0
United Kingdom,2011-08-18,479.0,13.965,2.0,7.0,2.0,3.0,3.0,239.5,,,,0,0,0,Normal,2011,8,Thursday,3,0,1,6.173786103901937
United Kingdom,2011-08-19,76.0,10.5,1.0,5.0,1.0,1.0,1.0,76.0,,,,0,0,0,Normal,2011,8,Friday,4,0,1,4.343805421853684
United Kingdom,2011-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Saturday,5,1,0,0.0
United Kingdom,2011-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Sunday,6,1,0,0.0
United Kingdom,2011-08-22,622.0,18.66,1.0,2.0,1.0,1.0,1.0,622.0,,,,0,0,0,Normal,2011,8,Monday,0,0,1,6.434546518787453
United Kingdom,2011-08-23,225.0,55.515,1.0,5.0,1.0,2.0,2.0,225.0,,,,0,0,0,Normal,2011,8,Tuesday,1,0,1,5.420534999272286
United Kingdom,2011-08-24,51.0,16.74,1.0,2.0,1.0,1.0,1.0,51.0,,,,0,0,0,Normal,2011,8,Wednesday,2,0,1,3.9512437185814275
United Kingdom,2011-08-25,34.0,7.83,1.0,3.0,1.0,1.0,1.0,34.0,,,,0,0,0,Normal,2011,8,Thursday,3,0,1,3.5553480614894135
United Kingdom,2011-08-26,17.0,4.17,1.0,1.0,1.0,1.0,1.0,17.0,,,,0,0,0,Normal,2011,8,Friday,4,0,1,2.8903717578961645
United Kingdom,2011-08-27,390.0,-345.738,1.0,5.0,1.0,2.0,2.0,390.0,,,,0,0,0,Normal,2011,8,Saturday,5,1,1,5.968707559985366
United Kingdom,2011-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Sunday,6,1,0,0.0
United Kingdom,2011-08-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Monday,0,0,0,0.0
United Kingdom,2011-08-30,435.0,87.50999999999999,2.0,11.0,2.0,3.0,3.0,217.5,,,,0,0,0,Normal,2011,8,Tuesday,1,0,1,6.077642243349034
United Kingdom,2011-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,8,Wednesday,2,0,0,0.0
United Kingdom,2011-09-01,1294.0,156.18,2.0,6.0,2.0,2.0,2.0,647.0,,,,0,0,0,Normal,2011,9,Thursday,3,0,1,7.166265974133638
United Kingdom,2011-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Friday,4,0,0,0.0
United Kingdom,2011-09-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Saturday,5,1,0,0.0
United Kingdom,2011-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Sunday,6,1,0,0.0
United Kingdom,2011-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Monday,0,0,0,0.0
United Kingdom,2011-09-06,1119.0,246.24,1.0,2.0,1.0,1.0,1.0,1119.0,,,,0,0,0,Normal,2011,9,Tuesday,1,0,1,7.02108396428914
United Kingdom,2011-09-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Wednesday,2,0,0,0.0
United Kingdom,2011-09-08,189.0,65.004,1.0,2.0,1.0,1.0,1.0,189.0,,,,0,0,0,Normal,2011,9,Thursday,3,0,1,5.247024072160486
United Kingdom,2011-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Friday,4,0,0,0.0
United Kingdom,2011-09-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Saturday,5,1,0,0.0
United Kingdom,2011-09-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Sunday,6,1,0,0.0
United Kingdom,2011-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Monday,0,0,0,0.0
United Kingdom,2011-09-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Tuesday,1,0,0,0.0
United Kingdom,2011-09-14,801.0,60.989999999999995,3.0,20.0,3.0,3.0,3.0,267.0,,,,0,0,0,Normal,2011,9,Wednesday,2,0,1,6.687108607866515
United Kingdom,2011-09-15,281.0,2.76,1.0,2.0,1.0,1.0,1.0,281.0,,,,0,0,0,Normal,2011,9,Thursday,3,0,1,5.641907070938114
United Kingdom,2011-09-16,1674.0,686.4,1.0,5.0,1.0,1.0,1.0,1674.0,,,,0,0,0,Normal,2011,9,Friday,4,0,1,7.423568444259167
United Kingdom,2011-09-17,251.0,54.96,1.0,8.0,1.0,1.0,1.0,251.0,,,,0,0,0,Normal,2011,9,Saturday,5,1,1,5.529429087511423
United Kingdom,2011-09-18,750.0,200.4,1.0,14.0,1.0,4.0,4.0,750.0,,,,0,0,0,Normal,2011,9,Sunday,6,1,1,6.621405651764134
United Kingdom,2011-09-19,440.0,220.05,2.0,6.0,2.0,2.0,2.0,220.0,,,,0,0,0,Normal,2011,9,Monday,0,0,1,6.089044875446846
United Kingdom,2011-09-20,890.0,92.07000000000001,3.0,11.0,3.0,4.0,4.0,296.6666666666667,,,,0,0,0,Normal,2011,9,Tuesday,1,0,1,6.792344427470809
United Kingdom,2011-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Wednesday,2,0,0,0.0
United Kingdom,2011-09-22,161.0,80.25,1.0,5.0,1.0,1.0,1.0,161.0,,,,0,0,0,Normal,2011,9,Thursday,3,0,1,5.087596335232384
United Kingdom,2011-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,0,0,Normal,2011,9,Friday,4,0,0,0.0
